state,year,cigsale,lnincome,beer,age15to24,retprice,california,after_treatment
25,1997,77.5,9.90854454,26.39999962,,194.1000061,FALSE,TRUE
16,1997,84.09999847,10.17544174,22.20000076,,216.8000031,FALSE,TRUE
14,1997,105.3000031,9.926508904,26.70000076,,166.8999939,FALSE,TRUE
15,1997,101.0999985,9.995828629,21,,190.1999969,FALSE,TRUE
30,1997,124.5,9.936011314,25.60000038,,153.8999939,FALSE,TRUE
21,1997,95.59999847,10.1864624,34.40000153,,198.5,FALSE,TRUE
38,1997,91.90000153,10.09384441,28.60000038,,200.6999969,FALSE,TRUE
32,1997,118.9000015,10.03077984,21.29999924,,161.1000061,FALSE,TRUE
11,1997,93.90000153,10.04928303,23.29999924,,189.3000031,FALSE,TRUE
36,1997,108,10.17056465,20.5,,159.6000061,FALSE,TRUE
4,1997,81.30000305,10.20389652,24,,174.3999939,FALSE,TRUE
17,1997,106.3000031,9.803786278,24.39999962,,168.6000061,FALSE,TRUE
28,1997,92.90000153,10.15233803,22.10000038,,176.5,FALSE,TRUE
20,1997,85.5,10.06976414,24.39999962,,184.8000031,FALSE,TRUE
33,1997,72.59999847,10.07079792,27,,189.8000031,FALSE,TRUE
22,1997,174.3999939,10.23084545,31.29999924,,176.6000061,FALSE,TRUE
13,1997,186.8000031,9.932178497,19.29999924,,145.6000061,FALSE,TRUE
31,1997,88.80000305,9.955562592,24.10000038,,181.6999969,FALSE,TRUE
8,1997,75,9.921952248,20.10000038,,184.3999939,FALSE,TRUE
19,1997,88.90000153,9.886043549,27,,164.8999939,FALSE,TRUE
39,1997,108.8000031,10.02561283,24.60000038,,164.1000061,FALSE,TRUE
27,1997,111.8000031,9.919992447,20.10000038,,172,FALSE,TRUE
2,1997,108.6999969,9.883107185,19.79999924,,181.3000031,FALSE,TRUE
7,1997,100.5999985,10.08140755,21.60000038,,158.8999939,FALSE,TRUE
1,1997,104.9000015,9.937270164,20.79999924,,167.3999939,FALSE,TRUE
37,1997,114.5,9.837126732,21,,160.8999939,FALSE,TRUE
5,1997,75.90000153,10.48661709,17.5,,208.5,FALSE,TRUE
29,1997,90,10.15322495,22.89999962,,217,FALSE,TRUE
6,1997,124.0999985,10.26167774,24.89999962,,171.8999939,FALSE,TRUE
18,1997,120.5999985,10.07141304,23.5,,163.3999939,FALSE,TRUE
37,1998,114.5999985,,,,171.1000061,FALSE,TRUE
15,1998,94.5,,,,219.6000061,FALSE,TRUE
21,1998,102.4000015,,,,200.6000061,FALSE,TRUE
6,1998,132.8000031,,,,179.1999969,FALSE,TRUE
17,1998,107,,,,175.8000031,FALSE,TRUE
24,1998,126,,,,167.6000061,FALSE,TRUE
36,1998,105.5999985,,,,162.1999969,FALSE,TRUE
5,1998,75.5,,,,217.8999939,FALSE,TRUE
26,1998,106.4000015,,,,172.8999939,FALSE,TRUE
31,1998,88.30000305,,,,192.8000031,FALSE,TRUE
23,1998,62.59999847,,,,183.8000031,FALSE,TRUE
11,1998,94,,,,193.8000031,FALSE,TRUE
10,1998,135.8999939,,,,166.8000031,FALSE,TRUE
30,1998,126.9000015,,,,165.3000031,FALSE,TRUE
9,1998,80.30000305,,,,202.3000031,FALSE,TRUE
28,1998,92.09999847,,,,190.8999939,FALSE,TRUE
20,1998,83.09999847,,,,194.6000061,FALSE,TRUE
16,1998,83.19999695,,,,220.1999969,FALSE,TRUE
32,1998,119.6999969,,,,167.6999969,FALSE,TRUE
35,1998,97,,,,213.8999939,FALSE,TRUE
8,1998,78.90000153,,,,187.1000061,FALSE,TRUE
19,1998,89.09999847,,,,175.3999939,FALSE,TRUE
3,1998,52.29999924,,,,207.8000031,TRUE,TRUE
4,1998,81.19999695,,,,185.8000031,FALSE,TRUE
33,1998,73.19999695,,,,201.8000031,FALSE,TRUE
38,1998,88.69999695,,,,210.8000031,FALSE,TRUE
14,1998,103.1999969,,,,185.8999939,FALSE,TRUE
25,1998,79.09999847,,,,205.1999969,FALSE,TRUE
12,1998,87.59999847,,,,184.3000031,FALSE,TRUE
1,1998,106.1999969,,,,180.5,FALSE,TRUE
22,1998,173.8000031,,,,197,FALSE,TRUE
34,1998,42.29999924,,,,222.6999969,FALSE,TRUE
7,1998,100.5,,,,168.6999969,FALSE,TRUE
13,1998,171.3000031,,,,155.6999969,FALSE,TRUE
39,1998,102.9000015,,,,168.8000031,FALSE,TRUE
2,1998,109.5,,,,187.3000031,FALSE,TRUE
29,1998,88.69999695,,,,232.1999969,FALSE,TRUE
27,1998,112.1999969,,,,183.6000061,FALSE,TRUE
18,1998,120.0999985,,,,173.8000031,FALSE,TRUE
35,1999,94.09999847,,,,233.6999969,FALSE,TRUE
37,1999,112.4000015,,,,192.3999939,FALSE,TRUE
11,1999,91.69999695,,,,213,FALSE,TRUE
38,1999,84.40000153,,,,243.5,FALSE,TRUE
30,1999,109.4000015,,,,179.6000061,FALSE,TRUE
18,1999,118,,,,197,FALSE,TRUE
15,1999,85.5,,,,267.7999878,FALSE,TRUE
20,1999,86.59999847,,,,214.6000061,FALSE,TRUE
13,1999,165.3000031,,,,179.1999969,FALSE,TRUE
3,1999,47.20000076,,,,224.8999939,TRUE,TRUE
4,1999,79.59999847,,,,204.1999969,FALSE,TRUE
5,1999,73.40000153,,,,236.5,FALSE,TRUE
24,1999,113.0999985,,,,186.8000031,FALSE,TRUE
31,1999,83.5,,,,207.8999939,FALSE,TRUE
7,1999,97.09999847,,,,188,FALSE,TRUE
12,1999,83.30000305,,,,207,FALSE,TRUE
21,1999,103.9000015,,,,225.8000031,FALSE,TRUE
6,1999,139.5,,,,198.3000031,FALSE,TRUE
34,1999,43.90000153,,,,243.6999969,FALSE,TRUE
14,1999,101,,,,208,FALSE,TRUE
8,1999,75.09999847,,,,210.6999969,FALSE,TRUE
2,1999,104.8000031,,,,206.8999939,FALSE,TRUE
29,1999,86.90000153,,,,251.6999969,FALSE,TRUE
10,1999,133.3000031,,,,190,FALSE,TRUE
25,1999,74.69999695,,,,223.6000061,FALSE,TRUE
27,1999,111.4000015,,,,203.3999939,FALSE,TRUE
26,1999,104,,,,193.1999969,FALSE,TRUE
22,1999,171.6999969,,,,222.8000031,FALSE,TRUE
16,1999,80.69999695,,,,227.3999939,FALSE,TRUE
32,1999,115.5999985,,,,189.5,FALSE,TRUE
23,1999,59.70000076,,,,201.8000031,FALSE,TRUE
28,1999,91.09999847,,,,205,FALSE,TRUE
39,1999,104.8000031,,,,189.6000061,FALSE,TRUE
17,1999,103.9000015,,,,199.5,FALSE,TRUE
33,1999,67.59999847,,,,225,FALSE,TRUE
1,1999,100.6999969,,,,195.6000061,FALSE,TRUE
9,1999,72.19999695,,,,240.5,FALSE,TRUE
19,1999,82.59999847,,,,196.1999969,FALSE,TRUE
36,1999,102.0999985,,,,183.6999969,FALSE,TRUE
16,2000,76,,,,303.6000061,FALSE,TRUE
7,2000,88.40000153,,,,257.3999939,FALSE,TRUE
3,2000,41.59999847,,,,351.2000122,TRUE,TRUE
38,2000,80.09999847,,,,312.7999878,FALSE,TRUE
1,2000,96.19999695,,,,270.7000122,FALSE,TRUE
25,2000,72.5,,,,297.5,FALSE,TRUE
14,2000,104.3000031,,,,281.2000122,FALSE,TRUE
30,2000,103.9000015,,,,255.3000031,FALSE,TRUE
4,2000,73,,,,281.2999878,FALSE,TRUE
39,2000,90.5,,,,267.1000061,FALSE,TRUE
19,2000,75.5,,,,260.7000122,FALSE,TRUE
13,2000,156.1999969,,,,243.3999939,FALSE,TRUE
12,2000,79.80000305,,,,271.2000122,FALSE,TRUE
21,2000,93.19999695,,,,303.5,FALSE,TRUE
34,2000,40.70000076,,,,312.8999939,FALSE,TRUE
6,2000,140.6999969,,,,276.2000122,FALSE,TRUE
2,2000,99.40000153,,,,279.2999878,FALSE,TRUE
27,2000,108.9000015,,,,272.6000061,FALSE,TRUE
31,2000,75.09999847,,,,272.8999939,FALSE,TRUE
10,2000,125.5,,,,260.2000122,FALSE,TRUE
24,2000,109,,,,257.2999878,FALSE,TRUE
22,2000,147.3000031,,,,313.8999939,FALSE,TRUE
32,2000,108.6999969,,,,261.2000122,FALSE,TRUE
11,2000,88.90000153,,,,286.2999878,FALSE,TRUE
37,2000,107.9000015,,,,253.6999969,FALSE,TRUE
33,2000,69.30000305,,,,292.2999878,FALSE,TRUE
18,2000,113.8000031,,,,258.7999878,FALSE,TRUE
20,2000,77.59999847,,,,288.2999878,FALSE,TRUE
9,2000,70,,,,312.7000122,FALSE,TRUE
28,2000,87.90000153,,,,280.1000061,FALSE,TRUE
36,2000,96.69999695,,,,252.8000031,FALSE,TRUE
15,2000,82.90000153,,,,330.5,FALSE,TRUE
8,2000,66.90000153,,,,275.8999939,FALSE,TRUE
17,2000,97.19999695,,,,272,FALSE,TRUE
23,2000,53.79999924,,,,279.7999878,FALSE,TRUE
5,2000,71.40000153,,,,312.2999878,FALSE,TRUE
35,2000,88.90000153,,,,301.1000061,FALSE,TRUE
26,2000,99.90000153,,,,265.3999939,FALSE,TRUE
29,2000,83.09999847,,,,322.8999939,FALSE,TRUE
