id,job,area,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product
1457,pz,a,66957.0,37.800000000000004,1,9.344309234073013,89,27.07348601939019,43,0.9133858267716536,0.7204724409448819,0.13104698173706958,c
1458,pz,a,68480.0,10.608333333333334,1,7.929849677881174,66,11.11423352536181,49,0.8031496062992126,0.3937007874015748,0.3847762442492681,c
1459,qp,c,72554.0,13.75,0,22.42806012884753,162,13.532949276380496,48,0.9015748031496063,0.5118110236220472,0.1656210790464241,c
1460,kd,c,60581.0,38.34166666666667,1,17.749463135289908,107,16.261346072783475,41,0.8858267716535433,0.7322834645669292,0.22208281053952322,c
1461,dz,c,40780.0,17.541666666666664,2,5.644953471725126,46,5.144864409161164,51,0.8582677165354331,0.33070866141732286,0.11487522654398438,a
1462,ax,d,,28.7,3,3.1424481030780242,28,7.787831951665027,39,0.984251968503937,0.8385826771653543,0.04767879548306148,a
1463,by,d,35254.0,26.64166666666667,2,5.264137437365784,79,10.868624420401854,44,1.0,0.7125984251968503,0.13062874668897254,f
1464,nb,a,60192.0,39.425,2,18.402290622763065,209,5.240972319797667,40,0.84251968503937,0.7204724409448819,0.1671546075561132,b
1465,pe,b,70854.0,4.433333333333334,1,4.584108804581245,10,10.660390614022761,44,0.8346456692913385,0.5826771653543307,0.260281611599052,c
1466,kd,b,69720.0,22.958333333333332,2,15.68217609162491,155,10.334691583532386,48,0.9606299212598425,0.5393700787401575,0.2068869371253311,c
1467,11,c,51159.0,6.058333333333334,1,11.003579098067286,-1,6.869467472249544,46,0.8740157480314961,0.5669291338582677,0.1463822668339607,b
1468,e2,c,72271.0,16.891666666666666,2,7.712240515390122,63,14.109596740199523,51,0.8385826771653543,0.3031496062992126,0.12574933779450717,d
1469,pz,a,57393.0,26.96666666666667,1,8.58267716535433,53,33.870451032738515,46,0.9763779527559056,0.6732283464566929,0.7176913425345044,b
1470,kl,d,31358.0,33.358333333333334,4,3.632068718682892,45,9.320219193480398,30,0.8700787401574803,0.9724409448818898,0.14219991635299037,a
1471,po,c,42197.0,5.083333333333333,1,2.816034359341446,3,8.786286356610931,46,0.8700787401574803,0.5826771653543307,0.1972675310190994,a
1472,qp,c,56685.0,4.975,1,4.31209735146743,9,12.716032035970212,45,0.8346456692913385,0.5669291338582677,0.3518750871323017,b
1473,nn,a,67843.0,38.125,0,6.62419470293486,14,32.183223268230996,45,0.9251968503937008,0.6771653543307087,0.0917328872159487,c
1474,11,c,57322.0,24.90833333333333,0,20.333571939871153,128,5.080792468736828,47,0.952755905511811,0.6259842519685039,0.19921929457688553,e
1475,nn,a,,12.341666666666667,2,2.0,0,6.105943515526205,50,0.7677165354330708,0.29133858267716534,0.11069287606301408,c
1476,qp,c,66851.0,35.63333333333333,1,18.402290622763065,119,7.980047772938036,43,0.937007874015748,0.7440944881889764,0.3903527115572285,c
1477,nn,b,66355.0,4.541666666666667,1,11.819613457408733,78,8.161584937473656,44,0.8267716535433071,0.5708661417322834,0.7111389934476509,c
1478,pz,a,59023.0,7.1416666666666675,2,9.398711524695777,-35,21.168188843613883,45,0.7362204724409449,0.4251968503937008,0.7843301268646312,c
1479,pz,a,65186.0,17.866666666666667,0,17.695060844667147,10,25.92553042012084,49,0.9251968503937008,0.5236220472440944,0.2559598494353827,c
1480,pe,a,64726.0,11.8,1,2.0,0,15.108051145145426,49,0.8700787401574803,0.47244094488188976,0.3471350899205353,c
1481,e2,c,88671.0,42.56666666666667,1,28.031496062992126,69,26.208514823661655,44,0.8503937007874016,0.610236220472441,0.3613550815558344,d
1482,qp,c,59129.0,35.74166666666667,1,5.37294201861131,14,15.951665027399185,44,0.937007874015748,0.7204724409448819,0.109716994284121,c
1483,pz,a,61573.0,5.516666666666667,2,19.95275590551181,156,23.779120415905577,44,0.7795275590551181,0.5196850393700787,0.3401645057855848,b
1484,11,c,46200.0,14.291666666666666,1,6.760200429491769,2,8.129548967261487,49,0.8937007874015748,0.4881889763779528,0.219433988568242,b
1485,pe,c,64371.0,22.09166666666667,0,8.963493199713671,50,3.0144723900519885,47,0.9488188976377953,0.6023622047244095,0.4285515126167573,b
1486,pz,a,54737.0,39.641666666666666,2,9.344309234073013,115,22.61514683153014,39,0.8228346456692913,0.7204724409448819,0.13341698034295274,b
1487,pz,a,49742.0,22.525,2,3.632068718682892,13,16.272024729520865,48,0.968503937007874,0.5590551181102362,0.7770807193642827,b
1488,kd,c,59164.0,7.791666666666666,0,6.62419470293486,17,17.38260503020936,47,0.8937007874015748,0.5669291338582677,0.25568102606998466,b
1489,qp,c,56826.0,17.433333333333334,0,4.31209735146743,6,13.351412111844878,49,0.9251968503937008,0.531496062992126,0.058692318416283286,c
1490,qp,c,49317.0,5.516666666666667,0,11.846814602720114,63,14.707601517493325,46,0.8818897637795275,0.5826771653543307,0.2827268925135926,b
1491,qp,c,59377.0,38.016666666666666,1,6.08017179670723,29,16.21863144583392,42,0.9015748031496063,0.7283464566929134,0.25094102885821834,b
1492,nb,a,53780.0,15.266666666666666,0,15.464566929133857,87,12.801461289869327,47,0.9291338582677166,0.5905511811023622,0.40485152655792556,b
1493,pe,a,64690.0,21.333333333333332,0,11.792412312097351,28,7.17380918926514,48,0.952755905511811,0.5787401574803149,0.328732747804266,c
1494,pz,a,55658.0,13.75,0,3.1424481030780242,0,10.980750316144443,48,0.9173228346456693,0.562992125984252,0.2516380872717134,c
1495,pe,c,62707.0,24.691666666666666,1,3.632068718682892,9,13.896023605451735,47,0.9724409448818898,0.6338582677165354,0.10121288163948139,c
1496,pz,a,64761.0,9.633333333333333,1,12.3092340730136,47,26.28326542082338,48,0.8582677165354331,0.4921259842519685,0.32789627770807195,b
1497,pe,c,58846.0,16.891666666666666,1,3.632068718682892,-4,15.04397920472109,50,0.8818897637795275,0.39763779527559057,0.22487104419350343,b
1498,nn,a,57747.0,8.875,0,9.289906943450251,-16,10.035689194885485,47,0.889763779527559,0.547244094488189,0.24341279799247176,c
1499,qp,c,70818.0,21.333333333333332,1,17.83106657122405,129,8.930448222565687,49,0.952755905511811,0.5393700787401575,0.29164924020632926,c
1500,nn,c,66072.0,9.85,2,5.644953471725126,32,20.415343543627934,48,0.7519685039370079,0.3464566929133858,0.06608113759933082,c
1501,pz,a,66213.0,23.5,1,5.264137437365784,13,31.579879162568496,47,0.968503937007874,0.610236220472441,0.14889167712254286,c
1502,by,d,39611.0,8.875,0,3.632068718682892,10,6.645215680764367,47,0.9291338582677166,0.6062992125984252,0.03262233375156838,a
1503,kd,c,64265.0,16.133333333333333,1,6.62419470293486,17,22.145285935085006,49,0.905511811023622,0.4881889763779528,0.033458803847762446,c
1504,vv,c,58527.0,9.091666666666667,0,11.112383679312813,62,18.98440354081776,47,0.8779527559055118,0.5275590551181102,0.1328593336121567,b
1505,kl,d,28312.0,35.74166666666667,3,5.37294201861131,77,4.888576647463819,35,0.8700787401574803,0.8818897637795275,0.04767879548306148,a
1506,qp,c,65647.0,12.125,0,22.455261274158914,59,8.343122102009275,47,0.9212598425196851,0.5787401574803149,0.31590687299595704,c
1507,f8,c,66178.0,22.525,4,6.08017179670723,53,9.795419418294225,46,0.8661417322834646,0.38976377952755903,0.0917328872159487,d
1508,11,c,,6.6,2,14.050107372942017,66,4.584234930448223,45,0.7874015748031497,0.4881889763779528,0.13467168548724384,b
1509,dz,c,43118.0,27.833333333333336,4,7.712240515390122,103,7.830546578614585,39,0.9803149606299213,0.7992125984251969,0.16701519587341418,a
1510,al,c,70074.0,41.15833333333333,2,4.584108804581245,22,20.313896304622734,39,0.7677165354330708,0.6496062992125984,0.3345880384776244,d
1511,kl,c,41418.0,8.983333333333333,2,3.822476735862563,17,11.327806660109596,47,0.7677165354330708,0.3937007874015748,0.07890701240763975,f
1512,pz,a,53851.0,40.291666666666664,3,11.112383679312813,156,17.638892791906702,38,0.7755905511811023,0.6968503937007874,0.24829220688693712,b
1513,vv,c,65080.0,39.1,2,9.697924123120973,51,20.591541379794858,39,0.8307086614173228,0.7362204724409449,0.2450857381848599,c
1514,bf,d,36069.0,8.116666666666667,0,6.08017179670723,24,9.192075312631726,47,0.8976377952755905,0.5669291338582677,0.04447232678098425,a
1515,pe,a,57358.0,14.508333333333333,1,14.349319971367215,1,8.166924265842349,49,0.8818897637795275,0.4566929133858268,0.2807751289558065,b
1516,dz,d,21333.0,19.708333333333336,2,6.08017179670723,45,2.864971195728537,50,0.9173228346456693,0.4330708661417323,0.11069287606301408,a
1517,pz,a,54843.0,30.650000000000002,1,2.816034359341446,9,24.20092735703246,42,0.9881889763779528,0.7952755905511811,0.08462289139829918,b
1518,de,a,50698.0,12.450000000000001,0,9.289906943450251,15,16.38415062526345,48,0.905511811023622,0.5393700787401575,0.8301965704726056,b
1519,vv,c,56578.0,40.61666666666667,0,2.0,0,11.536040466488688,45,0.9173228346456693,0.6377952755905512,0.06608113759933082,c
1520,pe,b,66957.0,9.2,0,23.216893342877594,72,9.208093297737811,47,0.889763779527559,0.547244094488189,0.3725080161717552,b
1521,nb,a,49388.0,10.825,3,5.644953471725126,77,2.800899255304201,48,0.6299212598425197,0.0,0.18959988847065384,e
1522,vv,c,58775.0,37.25833333333333,1,16.879026485325696,24,9.320219193480398,43,0.9173228346456693,0.7283464566929134,0.21065105255820438,b
1523,vv,c,59271.0,13.75,0,6.896206156048676,30,12.988337782773641,49,0.8976377952755905,0.5078740157480315,0.1958734141921093,b
1524,po,c,43118.0,10.825,0,2.0,0,11.375860615427849,48,0.889763779527559,0.5275590551181102,0.25791161299316884,f
1525,pz,a,56331.0,4.0,1,6.08017179670723,-6,32.343403119291835,45,0.8543307086614174,0.5984251968503937,0.5077373483897951,b
1526,pe,a,64513.0,8.225000000000001,1,3.632068718682892,4,4.888576647463819,47,0.8582677165354331,0.515748031496063,0.21065105255820438,c
1527,gv,c,68055.0,11.908333333333333,3,2.0,0,13.757201067865672,50,0.7244094488188977,0.24015748031496062,0.03373762721316046,d
1528,nb,a,57464.0,39.425,3,10.024337866857552,136,3.6498524659266547,34,0.7322834645669292,0.7440944881889764,0.13104698173706958,b
1529,ax,d,,12.125,4,6.62419470293486,115,3.131937614163271,49,0.6023622047244095,0.06299212598425197,0.009340582740833683,a
1530,kl,d,27922.0,35.41666666666667,2,5.264137437365784,66,4.4080370942812985,39,0.9173228346456693,0.8267716535433071,0.052418792694827826,a
1531,pe,c,58987.0,16.675,0,2.816034359341446,0,17.222425179148516,47,0.9330708661417323,0.6023622047244095,0.30029276453366793,c
1532,kw,c,55091.0,4.216666666666667,1,8.201861130994988,-14,10.099761135309823,44,0.8228346456692913,0.5826771653543307,0.3164645197267531,b
1533,mm,a,57393.0,26.96666666666667,1,21.748031496062993,66,34.612617675987075,46,0.9763779527559056,0.6732283464566929,0.7910218876341838,b
1534,de,a,56685.0,38.125,0,9.697924123120973,36,26.00028101728256,44,0.9212598425196851,0.6811023622047244,0.8611459640317859,b
1535,pe,c,60510.0,31.625,2,3.632068718682892,6,15.951665027399185,39,0.9724409448818898,0.8622047244094488,0.19155165202844,b
1536,pe,b,66390.0,29.025000000000002,1,4.584108804581245,18,6.671912322607841,45,0.984251968503937,0.7165354330708661,0.2719921929457689,c
1537,f8,a,,7.683333333333334,0,9.398711524695777,29,16.912744133764228,47,0.8976377952755905,0.5708661417322834,0.5128955806496585,c
1538,pz,a,65151.0,34.55,2,3.632068718682892,28,25.663903330054797,37,0.9173228346456693,0.8740157480314961,0.4751150146382267,c
1539,pz,a,59660.0,6.6,0,15.899785254115962,46,8.519319938176197,47,0.889763779527559,0.5748031496062992,0.329429806217761,b
1540,kl,d,21829.0,38.016666666666666,3,2.816034359341446,25,2.7154700014050865,35,0.7952755905511811,0.8110236220472441,0.06608113759933082,a
1541,kd,c,57004.0,16.675,3,6.161775232641374,93,7.1577912041590555,52,0.7755905511811023,0.18110236220472442,0.18792694827826573,b
1542,qp,c,62671.0,27.94166666666667,1,9.534717251252683,-15,15.134747786988898,45,0.9921259842519685,0.7165354330708661,0.07012407639760213,b
1543,kl,d,38442.0,4.108333333333333,2,15.954187544738724,237,8.79696501334832,42,0.7480314960629921,0.5551181102362205,0.059947023560574374,a
1544,de,a,46979.0,4.0,0,10.16034359341446,16,6.372909933960939,46,0.8976377952755905,0.610236220472441,0.23379339188624007,b
1545,pz,a,49990.0,37.36666666666667,1,2.816034359341446,3,12.427708304060701,43,0.9133858267716536,0.7283464566929134,0.3755750731911334,b
1546,qp,c,65151.0,40.94166666666666,1,24.196134574087328,100,10.185190389208937,42,0.8464566929133859,0.6614173228346457,0.3601003764115433,c
1547,kl,d,32562.0,42.78333333333333,3,8.58267716535433,75,7.285935085007727,39,0.6653543307086615,0.5354330708661418,0.18583577303778057,a
1548,pz,a,63238.0,9.85,3,15.518969219756622,112,26.01095967401995,47,0.6377952755905512,0.20866141732283464,0.4370556252613969,c
1549,pz,a,61786.0,13.75,1,15.872584108804581,17,21.54194182942251,50,0.8464566929133859,0.38976377952755903,0.6528649100794647,b
1550,pe,a,59483.0,40.61666666666667,0,2.0,0,19.01643951102993,46,0.9251968503937008,0.6299212598425197,0.041962916492402066,c
1551,al,c,57925.0,5.733333333333333,2,9.697924123120973,118,9.95025994098637,44,0.7559055118110236,0.4921259842519685,0.42659974905897113,c
1552,pe,a,64619.0,9.091666666666667,1,3.632068718682892,4,5.203597021216805,47,0.8582677165354331,0.5039370078740157,0.20758399553882614,c
1553,pz,a,52151.0,21.658333333333335,1,4.584108804581245,13,16.613741745117323,48,0.9566929133858267,0.562992125984252,0.3398856824201868,b
1554,cv,a,44783.0,10.608333333333334,0,8.71868289191124,-2,6.671912322607841,48,0.8976377952755905,0.5393700787401575,0.7761048375853896,b
1555,de,a,52824.0,11.041666666666668,1,7.929849677881174,35,12.422368975692006,48,0.8740157480314961,0.49606299212598426,0.259863376550955,b
1556,am,c,74608.0,37.15,1,13.696492483894058,31,28.8675003512716,41,0.905511811023622,0.7598425196850394,0.5819043635856684,d
1557,de,a,48006.0,41.59166666666667,1,5.644953471725126,40,12.886890543768441,43,0.8543307086614174,0.6377952755905512,0.6905060644081974,b
1558,pz,a,56012.0,12.341666666666667,3,10.187544738725842,149,24.777574820851484,50,0.65748031496063,0.12992125984251968,0.10190994005297643,b
1559,kd,c,70358.0,22.85,2,5.644953471725126,36,26.133764226499927,48,0.968503937007874,0.5590551181102362,0.4323156280496306,c
1560,nb,a,62034.0,12.775,2,12.989262705798138,115,24.553323029366304,50,0.7755905511811023,0.2874015748031496,0.3475533249686324,b
1561,pz,a,64690.0,11.908333333333333,1,9.398711524695777,26,18.18350428551356,49,0.8582677165354331,0.452755905511811,0.6298619824341279,c
1562,vv,c,56720.0,42.78333333333333,1,10.024337866857552,60,10.60165800196712,44,0.8543307086614174,0.6062992125984252,0.1833263627491984,b
1563,kl,c,56189.0,16.891666666666666,2,19.299928418038654,130,18.156807643670085,51,0.8661417322834646,0.36220472440944884,0.07695524884985362,b
1564,pe,c,60581.0,30.10833333333333,1,2.816034359341446,-6,10.959393002669664,44,0.9803149606299213,0.7362204724409449,0.03178586365537432,b
1565,de,a,49352.0,4.0,1,7.712240515390122,2,8.631445833918786,45,0.8779527559055118,0.6062992125984252,0.18569636135508155,b
1566,po,c,53532.0,23.716666666666665,1,4.31209735146743,11,13.57032457496136,47,0.968503937007874,0.6141732283464567,0.32664157256378085,b
1567,am,a,67418.0,18.299999999999997,0,3.1424481030780242,5,30.629478712940845,48,0.9330708661417323,0.547244094488189,0.0793252474557368,b
1568,nn,b,62211.0,35.95833333333333,1,6.760200429491769,64,5.0380778417872705,41,0.9212598425196851,0.7913385826771654,0.18123518750871323,c
1569,qp,b,66001.0,6.925,1,2.816034359341446,6,7.681045384291133,46,0.8267716535433071,0.5118110236220472,0.1520981458246201,c
1570,nn,a,60687.0,8.875,2,2.0,0,16.170577490515665,47,0.7755905511811023,0.40551181102362205,0.5665690784887774,c
1571,f8,a,69295.0,7.358333333333333,1,11.819613457408733,104,11.696220317549528,46,0.8267716535433071,0.5039370078740157,0.3271992192945769,c
1572,nb,a,57854.0,18.191666666666666,1,3.1424481030780242,6,29.01166221722636,49,0.9251968503937008,0.5196850393700787,0.09215112226404573,b
1573,kd,c,46412.0,10.5,3,4.448103078024338,50,8.919769565828298,48,0.6653543307086615,0.21653543307086615,0.12979227659277848,b
1574,al,c,49104.0,7.25,3,11.112383679312813,-1,12.742728677813684,45,0.6929133858267716,0.3858267716535433,0.2956921790046006,b
1575,am,a,67205.0,13.425,1,3.1424481030780242,3,14.680904875649853,49,0.8543307086614174,0.41732283464566927,0.3865885961243552,c
1576,kw,c,51194.0,14.941666666666666,2,3.822476735862563,23,9.165378670788254,51,0.7952755905511811,0.2559055118110236,0.2563780844834797,b
1577,cv,a,43897.0,16.78333333333333,1,6.406585540443809,20,10.307994941688914,50,0.905511811023622,0.4645669291338583,0.6148055207026348,b
1578,pz,a,50096.0,41.7,1,3.1424481030780242,9,17.275818462835463,43,0.8543307086614174,0.6338582677165354,0.37975742367210374,c
1579,kd,c,45208.0,9.958333333333334,3,6.08017179670723,93,7.590276802023324,47,0.6496062992125984,0.2204724409448819,0.1946187090478182,b
1580,pe,b,65682.0,7.358333333333333,1,5.37294201861131,34,6.2981593367992135,46,0.7992125984251969,0.47244094488188976,0.27617454342673914,c
1581,f8,a,70039.0,9.741666666666667,3,5.264137437365784,66,23.629619221582125,47,0.610236220472441,0.18110236220472442,0.5781402481527952,d
1582,nb,a,52930.0,12.016666666666666,0,5.264137437365784,16,13.671771813966558,48,0.8818897637795275,0.5,0.4059668200195176,b
1583,pe,a,65222.0,9.308333333333334,0,4.584108804581245,6,30.52803147393565,47,0.8976377952755905,0.5551181102362205,0.4141921092987592,b
1584,gv,b,72341.0,17.0,0,6.161775232641374,-8,11.51468315301391,49,0.9212598425196851,0.515748031496063,0.44597797295413355,c
1585,pz,a,52399.0,8.875,0,5.37294201861131,17,20.127019811718423,47,0.9212598425196851,0.594488188976378,0.8854035968214137,b
1586,pe,a,54099.0,7.9,0,2.0,0,18.199522270619646,47,0.889763779527559,0.562992125984252,0.30112923462986196,b
1587,rn,a,42232.0,9.741666666666667,0,11.520400858983537,-15,6.730644934663482,47,0.9015748031496063,0.5590551181102362,0.08113759933082393,b
1588,nb,a,64938.0,37.25833333333333,0,15.056549749463136,82,17.222425179148516,44,0.9291338582677166,0.6929133858267716,0.49532970862958314,c
1589,al,c,65115.0,6.708333333333334,1,9.289906943450251,16,18.931010257130815,46,0.8070866141732284,0.5,0.43942562386728007,b
1590,kd,c,57004.0,31.40833333333333,3,15.056549749463136,317,10.836588450189687,37,0.9645669291338582,0.8937007874015748,0.22152516380872717,b
1591,al,c,52115.0,4.433333333333334,3,9.344309234073013,85,7.520865533230293,40,0.6850393700787402,0.5118110236220472,0.2754774850132441,b
1592,nn,a,67063.0,8.766666666666666,2,6.08017179670723,36,14.01348882956302,47,0.7874015748031497,0.421259842519685,0.1468005018820577,c
1593,kl,c,42055.0,42.24166666666667,1,3.632068718682892,7,15.358999578474075,44,0.8503937007874016,0.6181102362204725,0.10525582043775268,f
1594,pz,a,61821.0,14.508333333333333,1,8.93629205440229,39,19.699873542222846,49,0.8818897637795275,0.44881889763779526,0.1178028718806636,c
1595,pz,a,60121.0,40.4,2,3.822476735862563,-4,6.965575382886047,41,0.8346456692913385,0.6850393700787402,0.2862121845810679,c
1596,nb,a,65717.0,32.275,2,18.810307802433787,105,34.238864690178445,40,0.968503937007874,0.8503937007874016,0.34002509410288584,b
1597,al,c,66993.0,5.083333333333333,2,7.8754473872584105,25,19.518336377687227,44,0.7913385826771654,0.5393700787401575,0.4615920814164227,b
1598,qp,c,,38.666666666666664,0,10.024337866857552,24,11.74427427286778,44,0.9133858267716536,0.6811023622047244,0.22821692457827966,b
1599,qp,c,,8.225000000000001,0,17.83106657122405,102,9.448363074329071,47,0.9133858267716536,0.5866141732283464,0.3219015753520145,b
1600,by,c,43189.0,10.066666666666666,0,16.71581961345741,14,8.188281579317128,47,0.9133858267716536,0.5748031496062992,0.19657047260560434,a
1601,qp,c,56826.0,35.525000000000006,2,8.365068002863278,63,6.912182099199101,39,0.9173228346456693,0.8228346456692913,0.09981876481249129,b
1602,de,a,50309.0,8.875,1,6.950608446671438,27,11.338485316846986,47,0.84251968503937,0.4881889763779528,0.3709744876620661,b
1603,nb,a,50663.0,5.841666666666667,2,7.467430207587688,54,10.884642405507938,45,0.7874015748031497,0.5118110236220472,0.43761327199219296,b
1604,de,a,56083.0,17.975,1,8.963493199713671,21,22.636504145004917,49,0.9251968503937008,0.5078740157480315,0.22236163390492122,b
1605,nb,a,61644.0,26.316666666666666,1,16.71581961345741,75,34.051988197274135,46,0.9881889763779528,0.6771653543307087,0.2284957479436777,b
1606,am,a,71845.0,6.383333333333333,0,2.0,0,16.56034846143038,47,0.9015748031496063,0.5866141732283464,0.3161856963613551,d
1607,vv,c,59412.0,9.091666666666667,1,18.32068718682892,98,9.966277926092456,47,0.8543307086614174,0.5,0.06398996235884567,c
1608,dz,d,38407.0,17.975,4,9.534717251252683,136,8.134888295630182,51,0.7874015748031497,0.18503937007874016,0.11250522793810121,a
1609,pz,a,56118.0,34.766666666666666,2,4.584108804581245,40,29.524237740621047,37,0.9133858267716536,0.8700787401574803,0.17468283842185975,b
1610,pz,a,64548.0,38.666666666666664,2,10.323550465282748,97,12.102009273570326,40,0.8622047244094488,0.7440944881889764,0.4737208978112366,c
1611,qp,c,69401.0,6.491666666666666,1,15.165354330708661,77,16.832654208233805,46,0.8464566929133859,0.5393700787401575,0.46410149170500486,d
1612,pe,a,65717.0,13.641666666666667,1,19.21832498210451,159,4.755093438246452,50,0.8543307086614174,0.4094488188976378,0.23198104001115294,b
1613,qp,c,61396.0,21.441666666666666,1,12.227630637079457,49,13.623717858648307,48,0.952755905511811,0.5669291338582677,0.219155165202844,b
1614,f8,a,70606.0,38.233333333333334,3,10.323550465282748,105,21.098777574820854,34,0.7795275590551181,0.8070866141732284,0.5398020354105674,c
1615,pe,a,61431.0,4.0,0,8.58267716535433,11,29.81256147253056,46,0.9094488188976378,0.6141732283464567,0.3631674334309215,c
1616,pe,c,62069.0,34.875,1,10.187544738725842,-32,15.289588309681047,43,0.9448818897637795,0.7480314960629921,0.24313397462707376,b
1617,11,c,43543.0,10.608333333333334,3,4.937723693629206,26,16.58704510327385,48,0.7125984251968503,0.2677165354330709,0.11069287606301408,b
1618,dz,c,44358.0,17.866666666666667,2,9.534717251252683,78,6.671912322607841,51,0.8779527559055118,0.3700787401574803,0.22528927924160044,a
1619,pz,a,65753.0,4.866666666666667,1,20.1159627773801,180,25.80272586764086,45,0.8464566929133859,0.5748031496062992,0.3055904084762303,c
1620,pz,a,66780.0,9.416666666666668,2,4.937723693629206,36,12.491780244485035,47,0.7322834645669292,0.33858267716535434,0.31493099121706397,c
1621,de,a,49813.0,18.625,0,2.0,0,12.0272586764086,47,0.937007874015748,0.6023622047244095,0.11891816534225567,b
1622,pz,a,64584.0,26.53333333333333,2,13.342877594846097,85,12.534494871434593,45,1.0,0.7007874015748031,0.11626934337097448,c
1623,nn,a,60546.0,14.833333333333334,1,3.822476735862563,8,16.170577490515665,50,0.8700787401574803,0.421259842519685,0.5375714484873833,c
1624,am,a,69047.0,37.583333333333336,0,6.896206156048676,26,31.79879162568498,44,0.9251968503937008,0.6850393700787402,0.059947023560574374,b
1625,pz,a,58102.0,29.133333333333336,2,14.893342877594847,82,31.991007446957987,43,0.9960629921259843,0.7716535433070866,0.5814861285375714,b
1626,pe,a,64726.0,10.716666666666667,0,3.632068718682892,-7,13.826612336658703,48,0.8976377952755905,0.5433070866141733,0.1123658162554022,c
1627,pz,a,58739.0,4.866666666666667,0,6.62419470293486,13,21.905016158493748,46,0.8937007874015748,0.5984251968503937,0.3195315767461313,c
1628,kl,d,32102.0,6.491666666666666,3,4.937723693629206,51,10.494871434593227,42,0.6141732283464567,0.3543307086614173,0.12198522236163391,a
1629,mm,a,49034.0,41.7,2,2.816034359341446,9,11.487986511170437,42,0.8188976377952756,0.6338582677165354,0.46772619545517913,b
1630,f8,a,71668.0,15.808333333333332,2,8.58267716535433,83,13.201910917521428,51,0.8307086614173228,0.30708661417322836,0.3730656629025512,c
1631,nb,a,48644.0,24.041666666666664,0,6.760200429491769,24,13.890684277083041,47,0.9606299212598425,0.6220472440944882,0.24160044611738463,b
1632,qp,c,57818.0,29.025000000000002,0,3.632068718682892,12,10.6230153154419,46,0.968503937007874,0.6850393700787402,0.22640457270319253,b
1633,kl,d,39257.0,6.6,2,6.62419470293486,38,4.0396234368413655,45,0.7755905511811023,0.4763779527559055,0.16352990380593893,f
1634,kl,d,34865.0,33.575,2,4.448103078024338,20,8.754250386398763,38,0.9448818897637795,0.8700787401574803,0.20047399972117663,f
1635,kw,c,57322.0,26.858333333333334,2,4.448103078024338,13,9.197414641000421,43,1.0,0.7322834645669292,0.1495887355360379,b
1636,nb,a,47262.0,19.166666666666664,3,4.584108804581245,43,10.478853449487143,51,0.8779527559055118,0.3464566929133858,0.35549979088247596,b
1637,nn,a,65965.0,38.34166666666667,2,9.344309234073013,61,26.71575101868765,41,0.8779527559055118,0.7401574803149606,0.15112226404572704,c
1638,nb,a,50096.0,20.03333333333333,1,7.1682176091624905,50,16.08514823661655,49,0.9409448818897638,0.5118110236220472,0.31534922626516104,b
1639,pz,a,59625.0,10.391666666666666,1,13.696492483894058,43,18.41309540536743,48,0.8385826771653543,0.452755905511811,0.8148612853757145,b
1640,kd,c,71668.0,19.924999999999997,1,2.816034359341446,2,24.425179148517632,50,0.9291338582677166,0.47244094488188976,0.533389098006413,d
1641,kd,c,64513.0,22.09166666666667,1,8.71868289191124,47,15.455107489110581,48,0.9606299212598425,0.5669291338582677,0.4366373902132999,c
1642,bf,d,42976.0,18.625,1,6.62419470293486,29,5.0380778417872705,49,0.9291338582677166,0.515748031496063,0.13383521539104978,a
1643,kl,c,52611.0,11.691666666666666,1,15.083750894774518,97,16.795278909652943,49,0.8188976377952756,0.38976377952755903,0.259863376550955,b
1644,al,c,66922.0,36.608333333333334,2,10.405153901216893,18,24.286356610931573,40,0.905511811023622,0.7874015748031497,0.07109995817649518,c
1645,de,a,50911.0,9.741666666666667,2,15.274158911954189,-30,11.087536883518336,48,0.7755905511811023,0.3779527559055118,0.329429806217761,b
1646,kl,c,47829.0,9.524999999999999,1,11.846814602720114,-28,5.956442321202754,48,0.8346456692913385,0.4645669291338583,0.02439704447232678,b
1647,pz,a,57960.0,42.24166666666667,1,7.222619899785254,43,22.438948995363216,45,0.8779527559055118,0.6220472440944882,0.18987871183605187,b
1648,qp,c,60050.0,28.591666666666665,1,11.92841803865426,95,18.792187719544753,45,0.9921259842519685,0.7283464566929134,0.15725637808448348,b
1649,e2,b,76592.0,9.633333333333333,1,14.893342877594847,214,8.919769565828298,48,0.8307086614173228,0.4566929133858268,0.24996514707932524,d
1650,de,a,48786.0,8.875,0,9.534717251252683,3,8.24701419137277,47,0.9133858267716536,0.5866141732283464,0.25819043635856687,b
1651,qp,c,53886.0,41.916666666666664,1,11.547602004294918,-4,6.826752845299986,43,0.8307086614173228,0.6259842519685039,0.0807193642827269,b
1652,kw,c,60262.0,21.441666666666666,1,11.520400858983537,78,9.38963046227343,49,0.9566929133858267,0.547244094488189,0.08782936010037641,b
1653,nn,a,68374.0,14.075000000000001,0,8.93629205440229,13,34.842208795840946,48,0.9173228346456693,0.5590551181102362,0.05046702913704169,c
1654,e2,a,80099.0,16.56666666666667,3,25.99141016463851,384,16.229310102571308,52,0.7992125984251969,0.23228346456692914,0.13648403736233097,c
1655,qp,c,52044.0,11.8,0,11.819613457408733,116,8.88773359561613,47,0.9173228346456693,0.5748031496062992,0.09215112226404573,b
